11218029 37 112 1.1241    21 633332   91     2 18     13           32235323322111  995 112 1 2123 1112                          1 11  241311189131
11216429 37 112 1.1241    26 343322   22     3 14     14           22123312222121  111 122 2 2223 1352                          1 11  241311189131
11245629103 112 1.1281    21 833321   31     2 11     13           43246323322121  121 112 1 2223 1332                          1 21  141511289506
11265429113 112 1.1281    23 852211   11     2 14     14           43246211111122  111 112 2 2223 1332                          1 21  141311189436
11289929113 112 1.1281    21 852212   22     3 21     14           43246211111122  111 122 2 1222 2112                          1 21  141311189436
11254429103 112 1.1281    21 842342   22     3 31     14           43246212222111  111 122 2 2222 3112                          1 21  141511289506
11237629103 112 1.1281    21 752332   42     4 41     14           33245211122111  221 122 2 2222 4112                          1 21  141511289506
11238729103 112 1.1281    21 852422   22     2 41     12           43246211132221  111 121 1 2222 4112                          1 21  141511289506
11270929113 112 1.1281    21 852212   31     3 41     13           43246211111122  121 112 1 1111 4112                          1 21  141311189436
11252329103 112 1.1481    11 352222   41     4 11     14           22123211111121  221 112 2 1111 1112                          1 21  141511289506
11257229113 112 1.1481    11 653432   42     2 22     14           32235311132211  222 122 2 2223 2112                          1 21  141311189436
11260929103 112 1.1481    11 452122   42     2 21     12           22124211111121  221 121 1 1222 2112                          1 21  141511289506
11248429103 112 1.1481    11 643232   32     2 43     11           32235312211111  121 121 1 2222 4112                          1 21  141511289506
11300929103 212 1.1481    11 352122   21     2 44     14           22123211111121  111 112 2 1111 4112                          1 21  141511289506
11181729 25 112 1.1521    11 852112   22     4 12     11           43246211111122  112 121 1 1223 1112                          1 21  241311189123
11308629 25 212 1.1521    11 742332   22     3 22     14           33245212222111  112 122 2 2223 2112                          1 21  241311189123
11217529 37 112 1.1591    21 842 12   21     4 14     34           432462122   22  111 232 2  111 1112                          1 11  241311189131
11218429 37 112 1.1591    21 742322   42     2 21     24           33245212222121  221 122 2 2222 2112                          1 11  241311189131
11215429 37 112 1.1591    21 742322   41     2 41     12           33245212222121  221 111 1 2111 4112                          1 11  241311189131
11215829 37 112 1.1791    11 452422   22     3 18     11           22124211132221  115 121 1 2223 1112                          1 11  241311189131
11214829 37 112 1.1791    11 642432   22     3 44     34           32235212232211  111 242 2 2222 4112                          1 11  241311189131
11288329113 112 1.1841    11 852 42   21     2 11     13           432462111   11  111 112 1  111 1112                          1 21  141311189436
11292229113 112 1.1841    11 842222   22     4 12     12           43246212211121  112 121 1 1223 1112                          1 21  141311189436
