ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BORNINNC,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVNC12,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LANDPHONE,LATINO,MARCHILD,MARRIED,MOVETONC,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNC12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
40500.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Born in North Carolina,,Call 2,4.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Pat McCrory,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,,No,,No,I was born in North Carolina,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,97.0,Barack Obama,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.559491157531738
7043.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Born in North Carolina,,,4.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,,Walter Dalton,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,,,No,,No,I was born in North Carolina,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50016.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,South,,,,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Upscale,5.60861825942993
40239.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Moved to North Carolina,,Call 2,4.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Walter Dalton,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,,No,,No,I moved to North Carolina more than 10 years ago,Not so good,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,107.0,Barack Obama,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.457592189311981
60085.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Born in North Carolina,,Call 3,9.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,,No,,No,I was born in North Carolina,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,58.0,Barack Obama,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.245853587985039
60242.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Born in North Carolina,,Call 3,4.0,,,,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Walter Dalton,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,,,No,,Yes,I was born in North Carolina,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,107.0,Barack Obama,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.457592189311981
7262.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,Moved to North Carolina,,,13.0,,,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,,Pat McCrory,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,,,No,,No,I moved to North Carolina more than 10 years ago,Not so good,Not so good or poor,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,50061.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,South,,,,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,4.05258178710938
16343.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Born in North Carolina,,Call 1,4.0,,,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Walter Dalton,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,,No,,,I was born in North Carolina,Not so good,Not so good or poor,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,108.0,Barack Obama,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.522302150726318
72332.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Moved to North Carolina,,Call 3,1.0,,,,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,,,No,,No,I moved to North Carolina in the last four years,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,74.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Upscale,0.26077139377594
61367.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Born in North Carolina,,Call 3,4.0,,,,I like my candidate but with reservations,Getting worse,Barack Obama,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Pat McCrory,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Health care,,,No,,No,I was born in North Carolina,Not so good,Not so good or poor,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,97.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.604780495166779
7110.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Moved to North Carolina,,,6.0,,,,Omit,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,Pat McCrory,,Omit,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,Omit,,,No,,No,I moved to North Carolina more than 10 years ago,Not so good,Not so good or poor,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50028.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,1.41317081451416
7268.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Born in North Carolina,,,13.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,,,No,,No,I was born in North Carolina,Poor,Not so good or poor,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50061.0,,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Very upscale,2.1225426197052
7102.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Born in North Carolina,,,6.0,,,,I like my candidate but with reservations,Getting worse,Barack Obama,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Foreign policy,,,No,,Yes,I was born in North Carolina,Poor,Not so good or poor,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50028.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Very upscale,2.82634162902832
16912.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Moved to North Carolina,,Call 1,9.0,,,,I strongly favor my candidate,Getting better,Barack Obama,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,Pat McCrory,,Mitt Romney,,,,,,,,,,Mitt Romney,Federal budget deficit,,,No,,Yes,I moved to North Carolina more than 10 years ago,Poor,Not so good or poor,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,61.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.361034333705902
38867.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Moved to North Carolina,,Call 2,12.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Federal budget deficit,,,No,,Yes,I moved to North Carolina more than 10 years ago,Poor,Not so good or poor,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,31.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Downscale,0.494691699743271
7048.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Moved to North Carolina,,,4.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,Pat McCrory,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,Federal budget deficit,,,No,,Yes,I moved to North Carolina more than 10 years ago,Poor,Not so good or poor,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50016.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Upscale,3.21195507049561
40635.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Born in North Carolina,,Call 2,4.0,,,,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Federal budget deficit,,,No,,Yes,I was born in North Carolina,Poor,Not so good or poor,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,97.0,Other,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,Yes,,,,Suburb,Urban,Urban Core,Very upscale,0.209516763687134
72483.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Born in North Carolina,,Call 3,1.0,,,,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Federal budget deficit,,,No,,No,I was born in North Carolina,Poor,Not so good or poor,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,74.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Upscale,0.26077139377594
6997.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,,Complete,Born in North Carolina,,,2.0,,,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,,Pat McCrory,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,,No,,Yes,I was born in North Carolina,Poor,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,50005.0,Mitt Romney,Shares my values,Other,American Indian,State questionnaire,Other,South,,,,,Female,All other races,Married women,"Cities 50,000-500,000","Cities over 50,000", North Carolina,Telephone survey,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Upscale,3.20631170272827
16608.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Moved to North Carolina,,Call 1,9.0,,,,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,Pat McCrory,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,,,No,,Yes,I moved to North Carolina more than 10 years ago,Poor,Not so good or poor,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,61.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,South,,,,,Male,White men,Married men,"Cities over 500,000","Cities over 50,000", North Carolina,Election day exit poll,,,,Version 2,,No,,,,Suburb,Urban,Urban Core,Very upscale,0.47449803352356
